cell_id,n_stored,n_kept,n_dropped_by_cleaning,too_short,q1,q1_first,q1_material_diff,denominator,excluded_by_guard,T,q1_k20,T_r2_rho0.80,guard_r2_rho0.80,T_r1_rho0.80,guard_r1_rho0.80,fit_end,monotone_violation_Ah,monotone_within_tol,rmse_power_law,rmse_two_term_exponential,rmse_rollover,best_family_in_sample,n_pos_k2.5_m2,n_neg_k2.5_m2,residual_scale_Ah,option,dataset
MATR_b3c13,814,814,0,False,1.0695746181818218,1.0657594020979022,False,0.18957461818182164,False,814.0,1.0695746181818218,814.0,False,,False,814.0,0.0038173289044323155,True,0.0046766396429280925,0.0008337771441607977,0.0008415359311563975,two_term_exponential,0.0,1.0,0.0008957027276387847,none,MATR
MATR_b3c14,856,856,0,False,1.0772953130536167,1.0733189545454542,False,0.19729531305361658,False,856.0,1.0772953130536167,856.0,False,,False,856.0,0.004361107459211366,True,0.004148095634409029,0.0009055591111538494,0.0009166026453946079,two_term_exponential,0.0,1.0,0.0009680634443745686,none,MATR
MATR_b3c15,874,874,0,False,1.0711623426573462,1.0686164181818183,False,0.1911623426573461,False,874.0,1.0711623426573462,874.0,False,,False,874.0,0.002597379720283177,True,0.004447411166009736,0.0008748973058171519,0.0008879865871189124,two_term_exponential,0.0,1.0,0.0011310101978743606,none,MATR
MATR_b3c16,1636,1636,0,False,1.0643385261072296,1.06105163986014,False,0.18433852610722945,False,1636.0,1.0643385261072296,1636.0,False,,False,1636.0,0.0032868862470896154,True,0.006442522555403104,0.002212371111506561,0.0011771782113745098,rollover,1.0,1.0,0.001073202883149954,none,MATR
MATR_b3c17,1313,1313,0,False,1.0698727412587448,1.066598002097902,False,0.18987274125874465,False,1313.0,1.0698727412587448,1313.0,False,,False,1313.0,0.004806633799533611,True,0.005743506083938734,0.0025115427032615734,0.0011538684776657914,rollover,0.0,2.0,0.0011175444512904699,none,MATR
MATR_b3c18,1144,1144,0,False,1.0700733776223812,1.0681150419580416,False,0.19007337762238108,False,1144.0,1.0700733776223812,1144.0,False,,False,1144.0,0.001958335664339561,True,0.0059391357015189826,0.002278482626438327,0.0011059042273302048,rollover,1.0,1.0,0.0012629921874095992,none,MATR
MATR_b3c19,1153,1153,0,False,1.0738731505827541,1.0721259587412586,False,0.193873150582754,False,1153.0,1.0738731505827541,1153.0,False,,False,1153.0,0.0017471918414955212,True,0.005991073162547193,0.0027524257024907546,0.001084204550975565,rollover,0.0,1.0,0.001353868446466194,none,MATR
MATR_b3c2,1265,1265,0,False,1.0630037177156213,1.0607122405594411,False,0.18300371771562118,False,1265.0,1.0630037177156213,1265.0,False,,False,1265.0,0.002291477156180166,True,0.005666478733116227,0.0026254120819991203,0.000916230224578815,rollover,1.0,2.0,0.0008832922279064445,none,MATR
MATR_b3c20,811,811,0,False,1.068003553379957,1.0651969895104891,False,0.1880035533799569,False,811.0,1.068003553379957,811.0,False,,False,811.0,0.0028736186480224912,True,0.006645909328062915,0.0013812097945538502,0.0013638328100421438,rollover,1.0,1.0,0.0014672295889814394,none,MATR
MATR_b3c21,770,770,0,False,1.0686206491841528,1.0677852818181819,False,0.18862064918415267,False,770.0,1.0686206491841528,770.0,False,,False,770.0,0.000835367365970896,True,0.005993090739086099,0.0009867391269503972,0.0010338344849318286,two_term_exponential,0.0,1.0,0.00138037873120875,none,MATR
MATR_b3c22,1000,1000,0,False,1.0590757659673695,1.0564074678321684,False,0.1790757659673694,False,1000.0,1.0590757659673695,1000.0,False,,False,1000.0,0.002668298135201086,True,0.007317880192659723,0.0014059760777577768,0.001380910280759846,rollover,0.0,1.0,0.0017876247864182248,none,MATR
MATR_b3c23,2188,2188,0,False,1.0687427270396306,1.0658912608391613,False,0.18874272703963046,False,,1.0687427270396306,,False,,False,2188.0,0.002988301864804921,True,0.005389115580148793,0.0005645322242483773,0.0004835412522993706,rollover,14.0,7.0,0.00035864549434985716,none,MATR
MATR_b3c24,823,823,0,False,1.050482590442894,1.0464083314685317,False,0.17048259044289393,False,823.0,1.050482590442894,823.0,False,,False,823.0,0.004627568065271426,True,0.005604969035400209,0.001539936129879428,0.0015277304091539754,rollover,0.0,1.0,0.0016074506778275186,none,MATR
MATR_b3c25,987,987,0,False,1.0650901836829871,1.0612567930069934,False,0.18509018368298702,False,987.0,1.0650901836829871,987.0,False,,False,987.0,0.0041648020979052625,True,0.006507637195066426,0.0013887875492248536,0.0013179191389088424,rollover,0.0,1.0,0.0016629196223188988,none,MATR
MATR_b3c26,1026,1026,0,False,1.0755010188811225,1.0719720125874121,False,0.19550101888112237,False,1026.0,1.0755010188811225,1026.0,False,,False,1026.0,0.003764942657346726,True,0.004536071419895028,0.0015721158077106393,0.0009715436570136343,rollover,0.0,1.0,0.0012178588659115942,none,MATR
MATR_b3c27,848,848,0,False,1.064168887412591,1.0605818692307694,False,0.18416888741259085,False,848.0,1.064168887412591,848.0,False,,False,848.0,0.0038036349650385493,True,0.0048711410541078465,0.000947262614696325,0.000927853119785868,rollover,1.0,2.0,0.0007783565809538474,none,MATR
MATR_b3c28,539,539,0,False,1.0527228668997703,1.0519767769230772,False,0.17272286689977023,False,539.0,1.0527228668997703,539.0,False,,False,539.0,0.0007460899766931206,True,0.0034981397201767966,0.0005997645025021815,0.0006044627405002951,two_term_exponential,0.0,1.0,0.0007311647267560545,none,MATR
MATR_b3c29,856,856,0,False,1.0708673715617751,1.0665129944055947,False,0.19086737156177502,False,856.0,1.0708673715617751,856.0,False,,False,856.0,0.004658534498837907,True,0.004755928561660465,0.0009008075535163687,0.0009023003696208072,two_term_exponential,0.0,1.0,0.0008680626994136933,none,MATR
MATR_b3c3,1113,1113,0,False,1.0652432510489547,1.0628084776223778,False,0.18524325104895456,False,1113.0,1.0652432510489547,1113.0,False,,False,1113.0,0.002714228671331975,True,0.005892959750410668,0.001561792339906519,0.0010922884743482172,rollover,1.0,1.0,0.0011407121774629954,none,MATR
MATR_b3c30,933,933,0,False,1.0721533466200504,1.0689066545454549,False,0.19215334662005024,False,933.0,1.0721533466200504,933.0,False,,False,933.0,0.003407239393942607,True,0.005676773075551905,0.0006839575506901501,0.0006788077758498856,rollover,0.0,1.0,0.0006495947714892607,none,MATR
MATR_b3c31,729,729,0,False,1.0714425400932437,1.0683497727272733,False,0.19144254009324357,False,729.0,1.0714425400932437,729.0,False,,False,729.0,0.0032662307692339354,True,0.005689953946373522,0.00114685229771815,0.0011418820943777136,rollover,1.0,1.0,0.0012454087144873572,none,MATR
MATR_b3c32,2236,2236,0,False,1.075078153379957,1.0726526531468532,False,0.19507815337995682,False,,1.075078153379957,,False,,False,2236.0,0.002425500233103728,True,0.0026245217761190916,0.0005681936211796546,0.0005648583818804798,rollover,0.0,2.0,0.0007308332413005462,none,MATR
MATR_b3c33,1282,1282,0,False,1.0627973167832203,1.0603153293706293,False,0.1827973167832202,False,1282.0,1.0627973167832203,1282.0,False,,False,1282.0,0.002545705827509348,True,0.007732894613597926,0.001528650877151814,0.001044440335681496,rollover,0.0,1.0,0.0012256614524486916,none,MATR
MATR_b3c34,1156,1156,0,False,1.0642233501165537,1.061545432867133,False,0.18422335011655355,False,1156.0,1.0642233501165537,1156.0,False,,False,1156.0,0.002678193240096771,True,0.006335021406586484,0.0029045391662855828,0.0013503959940597225,rollover,0.0,1.0,0.0015775887372811643,none,MATR
MATR_b3c35,1091,1091,0,False,1.065326200466204,1.0634828986013987,False,0.18532620046620396,False,1091.0,1.065326200466204,1091.0,False,,False,1091.0,0.0020090745920746667,True,0.005082734604831233,0.0016770273641893833,0.0011311945941212143,rollover,0.0,2.0,0.001330516488567192,none,MATR
MATR_b3c36,921,921,0,False,1.060545249417253,1.0575962783216786,False,0.1805452494172528,False,921.0,1.060545249417253,921.0,False,,False,921.0,0.0029489710955743487,True,0.00731099334804834,0.0015125432742219922,0.0014753565832592165,rollover,0.0,1.0,0.0017721595186395611,none,MATR
MATR_b3c37,1388,1388,0,False,1.0506014363636398,1.0470061307692307,False,0.17060143636363967,False,1388.0,1.0506014363636398,1388.0,False,,False,1388.0,0.033355744522144626,False,0.007203364607347564,0.0032485434634222537,0.0032322214869425782,rollover,2.0,5.0,0.0012143900944500737,none,MATR
MATR_b3c38,1933,1933,0,False,1.0725392601398638,1.0703227006993008,False,0.19253926013986367,False,1933.0,1.0725392601398638,1933.0,False,,False,1933.0,0.002216559440562982,True,0.006771126327925619,0.0013025275470755452,0.0010019876809877217,rollover,0.0,1.0,0.0013036518006750446,none,MATR
MATR_b3c39,1154,1154,0,False,1.0514178428904464,1.047463913986014,False,0.17141784289044626,False,1154.0,1.0514178428904464,1154.0,False,,False,1154.0,0.003965545687649286,True,0.007581884739930709,0.0012267229683202861,0.0011932661619569749,rollover,1.0,1.0,0.0014069761751748407,none,MATR
MATR_b3c4,1046,1046,0,False,1.0748160550116586,1.0725074993006993,False,0.19481605501165844,False,1046.0,1.0748160550116586,1046.0,False,,False,1046.0,0.002736881585085005,True,0.0047767985621988834,0.001297722254504623,0.0009825813982391849,rollover,1.0,2.0,0.0010273659693749574,none,MATR
MATR_b3c40,794,794,0,False,1.0637955932400969,1.0592270258741263,False,0.18379559324009676,False,794.0,1.0637955932400969,794.0,False,,False,794.0,0.004587592307695454,True,0.004588843349551654,0.0008229045742072677,0.0008226533526969246,rollover,0.0,1.0,0.0009615998500426447,none,MATR
MATR_b3c41,784,784,0,False,1.0544417202797238,1.0506918300699297,False,0.1744417202797237,False,784.0,1.0544417202797238,784.0,False,,False,784.0,0.004160568997672698,True,0.003278997777374072,0.000770138283089622,0.000759532325659898,rollover,1.0,1.0,0.000767297097176887,none,MATR
MATR_b3c42,1640,1640,0,False,1.0697535997669032,1.0671082223776225,False,0.1897535997669031,False,1640.0,1.0697535997669032,1640.0,False,,False,1640.0,0.0028560326340361097,True,0.00570280860447126,0.001430981533518476,0.0014214834235451372,rollover,0.0,1.0,0.0016102269213983283,none,MATR
MATR_b3c43,1044,1044,0,False,1.0731610986014022,1.0702973440559442,False,0.19316109860140207,False,1044.0,1.0731610986014022,1044.0,False,,False,1044.0,0.00299319114219454,True,0.006669242364983065,0.001671299341728771,0.0015463797972069715,rollover,0.0,1.0,0.002008200683083678,none,MATR
MATR_b3c44,938,938,0,False,1.0736855699300736,1.0697429020979026,False,0.19368556993007346,False,938.0,1.0736855699300736,938.0,False,,False,938.0,0.00413348111888423,True,0.006705396773800895,0.0014514060716991437,0.0014413849948004768,rollover,0.0,1.0,0.0018761639333685063,none,MATR
MATR_b3c45,1799,1799,0,False,1.0716944969697004,1.0696614426573425,False,0.1916944969697003,False,1799.0,1.0716944969697004,1799.0,False,,False,1799.0,0.00254444172494539,True,0.0062128056459625075,0.0014755650490116193,0.0013363226602724715,rollover,0.0,3.0,0.0014787199684184829,none,MATR
MATR_b3c5,826,826,0,False,1.0538047477855512,1.0515670986013987,False,0.1738047477855511,False,826.0,1.0538047477855512,826.0,False,,False,826.0,0.002435007925411403,True,0.005894127068671051,0.0013916072500309298,0.0013759522990359656,rollover,0.0,1.0,0.001492630696880596,none,MATR
MATR_b3c6,665,665,0,False,1.063035861118881,1.062732006293706,False,0.18303586111888093,False,665.0,1.063035861118881,665.0,False,,False,665.0,0.0008665181818180434,True,0.0036221187371582105,0.001171396459338438,0.0010422842886556839,rollover,1.0,2.0,0.0005093540716802919,none,MATR
MATR_b3c7,1834,1834,0,False,1.0708184925407962,1.0677476048951051,False,0.19081849254079608,False,1834.0,1.0708184925407962,1834.0,False,,False,1834.0,0.0032026592074625437,True,0.005715455681230099,0.0013267857327317752,0.0010623934646091014,rollover,0.0,1.0,0.001343377126588396,none,MATR
MATR_b3c8,826,826,0,False,1.0684814097902133,1.0648958629370628,False,0.18848140979021322,False,826.0,1.0684814097902133,826.0,False,,False,826.0,0.0037718456876492112,True,0.006113686920679261,0.0012088504268916716,0.0011969887410295708,rollover,0.0,1.0,0.001332872522932074,none,MATR
MATR_b3c9,1037,1037,0,False,1.0732625727272764,1.0696274230769232,False,0.19326257272727632,False,1037.0,1.0732625727272764,1037.0,False,,False,1037.0,0.0037176979021014134,True,0.005632249559563171,0.0012511218820482738,0.0012464070670054942,rollover,1.0,1.0,0.0014927645658614518,none,MATR
MATR_b4c0,982,982,0,False,1.0431989351981388,1.0409811811188812,False,0.16319893519813866,False,856.0,1.0431989351981388,856.0,False,888.0,False,856.0,0.0028115944055977504,True,0.0033120352908612045,0.0011975033724536174,0.0012281461598742014,two_term_exponential,1.0,4.0,0.00048244750519258064,none,MATR
MATR_b4c1,861,861,0,False,1.0503915202797238,1.0487836174825174,False,0.1703915202797237,False,760.0,1.0503915202797238,760.0,False,782.0,False,760.0,0.0017437620046658608,True,0.0031496106400582414,0.0004980631503396875,0.0005032948743824218,two_term_exponential,1.0,5.0,0.0003127531413984075,none,MATR
MATR_b4c10,1082,1082,0,False,1.0653445797202834,1.0623960188811195,False,0.1853445797202833,False,872.0,1.0653445797202834,872.0,False,892.0,False,872.0,0.0036603368298397942,True,0.0065665573983355605,0.0011898799276586277,0.0011797989787979521,rollover,1.0,2.0,0.0011687074914085236,none,MATR
MATR_b4c11,930,930,0,False,1.0624336871794906,1.0597364818181818,False,0.1824336871794905,False,863.0,1.0624336871794906,863.0,False,885.0,False,863.0,0.003173011188814634,True,0.006721897731311904,0.001700561768061895,0.0016858998775196447,rollover,0.0,1.0,0.0021017178139312712,none,MATR
MATR_b4c12,898,898,0,False,1.0614887398601434,1.058254244755244,False,0.18148873986014324,False,818.0,1.0614887398601434,818.0,False,836.0,False,818.0,0.0036902930069973028,True,0.006357707730239012,0.001449546566795172,0.001439264481190053,rollover,0.0,1.0,0.0017686760488815525,none,MATR
MATR_b4c13,869,869,0,False,1.0700591214452249,1.0661404741258744,False,0.19005912144522474,False,771.0,1.0700591214452249,771.0,False,785.0,False,771.0,0.004846282750586184,True,0.0064811111854095015,0.0015610391669038447,0.001554263928419143,rollover,0.0,1.0,0.001915016001789753,none,MATR
MATR_b4c14,767,767,0,False,1.0639097081585116,1.060804648251748,False,0.1839097081585115,False,607.0,1.0639097081585116,607.0,False,624.0,False,607.0,0.003603484615388508,True,0.005724028108718889,0.0009401926083263276,0.0009393076874300861,rollover,1.0,2.0,0.0008032580313611132,none,MATR
MATR_b4c15,871,871,0,False,1.065459961538465,1.0620670734265738,False,0.1854599615384649,False,675.0,1.065459961538465,675.0,False,692.0,False,675.0,0.003865900233103403,True,0.00558650167165323,0.0011389754553424634,0.001136353120233545,rollover,1.0,1.0,0.0012189447899009476,none,MATR
MATR_b4c16,983,983,0,False,1.0595014342657378,1.0569953510489507,False,0.17950143426573772,False,909.0,1.0595014342657378,909.0,False,932.0,False,909.0,0.003037995104899105,True,0.006469876768230031,0.0010759098515780458,0.0010640323504618407,rollover,1.0,2.0,0.0010241702873559468,none,MATR
MATR_b4c17,930,930,0,False,1.0420506741258775,1.039900321678322,False,0.16205067412587737,False,828.0,1.0420506741258775,828.0,False,861.0,False,828.0,0.0024499829836861498,True,0.006584991415893078,0.0016991981605090694,0.00167714070766025,rollover,0.0,1.0,0.0020504554474385034,none,MATR
MATR_b4c18,1057,1057,0,False,1.0539252766899803,1.0511627727272728,False,0.17392527668998015,False,906.0,1.0539252766899803,906.0,False,932.0,False,906.0,0.0030276801864834724,True,0.0063985794067626936,0.0011926073489657656,0.0011757766129621358,rollover,0.0,1.0,0.0013440192714710777,none,MATR
MATR_b4c19,1111,1111,0,False,1.052456878554782,1.050356,False,0.17245687855478198,False,991.0,1.052456878554782,991.0,False,1019.0,False,991.0,0.0024644100233135458,True,0.0056457691104313664,0.0007184462751476646,0.0007077960795686197,rollover,0.0,1.0,0.0008173318242390118,none,MATR
MATR_b4c2,784,784,0,False,1.0551414538461572,1.0530369195804197,False,0.1751414538461571,False,742.0,1.0551414538461572,742.0,False,762.0,False,742.0,0.0024571475524510777,True,0.004546039675365708,0.0006596539895681191,0.0006613658588643761,two_term_exponential,0.0,2.0,0.0005531980217362146,none,MATR
MATR_b4c20,804,804,0,False,1.0465396209790245,1.0451952293706295,False,0.16653962097902442,False,747.0,1.0465396209790245,747.0,False,777.0,False,747.0,0.0014810575757608913,True,0.0044436914073436124,0.0005892500577836352,0.0005946933548676561,two_term_exponential,0.0,3.0,0.0003951955639967848,none,MATR
MATR_b4c21,903,903,0,False,1.0588875426573463,1.0555788748251749,False,0.1788875426573462,False,773.0,1.0588875426573463,773.0,False,793.0,False,773.0,0.004013665268068678,True,0.005951678505600051,0.0016454728843821687,0.0016389061196470719,rollover,0.0,1.0,0.0019473055225458075,none,MATR
MATR_b4c22,745,745,0,False,1.0530028200466235,1.050904304195804,False,0.17300282004662337,False,671.0,1.0530028200466235,671.0,False,686.0,False,671.0,0.0021631058275095594,True,0.007060705225042701,0.0011431665390889507,0.0011322935054651775,rollover,0.0,1.0,0.0014615863317161647,none,MATR
MATR_b4c23,1094,1094,0,False,1.0510903447552484,1.0485054608391606,False,0.1710903447552483,False,1038.0,1.0510903447552484,1038.0,False,1067.0,False,1038.0,0.0030473564102599937,True,0.0066361844381582005,0.0011535922771385555,0.0011398278689695497,rollover,1.0,1.0,0.0012513988888035914,none,MATR
MATR_b4c24,1115,1115,0,False,1.0482384519813555,1.0458418146853148,False,0.16823845198135534,False,988.0,1.0482384519813555,988.0,False,1015.0,False,988.0,0.002822114918418217,True,0.005685828960346906,0.0013159160910600598,0.001300400071260342,rollover,0.0,1.0,0.001435632432932164,none,MATR
MATR_b4c25,567,567,0,False,1.0380228752913787,1.0335345314685318,False,0.1580228752913786,False,453.0,1.0380228752913787,453.0,False,469.0,False,453.0,0.005185637296040602,True,0.0057084228487849714,0.0021582270841651392,0.0018886123140177602,rollover,0.0,1.0,0.0022558630203597806,none,MATR
