cell_id,dataset,n_stored,n_kept,n_dropped_by_cleaning,too_short,q1,q1_first,q1_material_diff,denominator,excluded_by_guard,T,q1_k1,q1_k10,q1_k20,q1_k50,T_r2_rho0.70,guard_r2_rho0.70,T_r1_rho0.70,guard_r1_rho0.70,T_r2_rho0.75,guard_r2_rho0.75,T_r1_rho0.75,guard_r1_rho0.75,T_r2_rho0.80,guard_r2_rho0.80,T_r1_rho0.80,guard_r1_rho0.80,T_r2_rho0.85,guard_r2_rho0.85,T_r1_rho0.85,guard_r1_rho0.85,T_r2_rho0.90,guard_r2_rho0.90,T_r1_rho0.90,guard_r1_rho0.90,t1,T_from_record_end,fit_start,fit_end,monotone_violation_Ah,monotone_within_tol,rmse_power_law,rmse_two_term_exponential,rmse_rollover,best_family_in_sample,n_pos_k2.0_m2,n_neg_k2.0_m2,n_pos_k2.0_m3,n_neg_k2.0_m3,n_pos_k2.5_m2,n_neg_k2.5_m2,n_pos_k2.5_m3,n_neg_k2.5_m3,n_pos_k3.0_m2,n_neg_k3.0_m2,n_pos_k3.0_m3,n_neg_k3.0_m3,n_pos_k3.5_m2,n_neg_k3.5_m2,n_pos_k3.5_m3,n_neg_k3.5_m3,n_pos_k4.0_m2,n_neg_k4.0_m2,n_pos_k4.0_m3,n_neg_k4.0_m3,residual_scale_Ah
HUST_5-6,HUST,2460,2460,0,False,1.2032417255633254,1.2032417255633254,False,0.3232417255633253,False,2460.0,1.2032417255633254,1.2032417255633254,1.2032417255633254,1.2032417255633254,,False,,False,,False,2351.0,False,2460.0,False,2069.0,False,2198.0,False,1782.0,False,1942.0,False,1391.0,False,1.0,True,1.0,2460.0,0.00010938741258748053,True,0.004171990973151257,0.0024197708840336804,0.0010157981332071533,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0014486246183775583
HUST_5-7,HUST,1448,1448,0,False,1.1768484141414142,1.1768484141414142,False,0.29684841414141405,False,1448.0,1.1768484141414142,1.1768484141414142,1.1768484141414142,1.1768484141414142,,False,,False,,False,1444.0,False,1448.0,False,1311.0,False,1326.0,False,1159.0,False,1187.0,False,963.0,False,1.0,True,1.0,1448.0,0.00010441688681672723,True,0.0035325386678197036,0.002040169740180231,0.0008429149695304144,rollover,1.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007877903815497554
HUST_6-1,HUST,1609,1609,0,False,1.17404611981352,1.17404611981352,False,0.2940461198135198,False,1609.0,1.17404611981352,1.17404611981352,1.17404611981352,1.17404611981352,,False,,False,,False,1608.0,False,1609.0,False,1425.0,False,1437.0,False,1242.0,False,1268.0,False,1005.0,False,1.0,True,1.0,1609.0,0.00013384542864547377,True,0.002905489490969291,0.00189416842018054,0.0008745559350200061,rollover,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.001034709466579236
HUST_6-2,HUST,1908,1908,0,False,1.1987315846153885,1.1819873560217562,True,0.3187315846153884,False,1908.0,1.1819873560217562,1.191480724112928,1.1987315846153885,1.2053152527842568,,False,,False,,False,1888.0,False,1908.0,False,1694.0,False,1730.0,False,1486.0,False,1540.0,False,1253.0,False,20.0,True,20.0,1908.0,0.023327896762500577,False,0.0034340493460603442,0.0023705240006910108,0.0005436056796343688,rollover,3.0,11.0,3.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,0.0004555270854966946
HUST_6-3,HUST,1804,1804,0,False,1.194666576793581,1.1791560001554002,True,0.3146665767935808,False,1804.0,1.1791560001554002,1.1875904228438268,1.194666576793581,1.198067816990421,,False,,False,,False,1790.0,False,1804.0,False,1605.0,False,1629.0,False,1430.0,False,1466.0,False,1222.0,False,20.0,True,20.0,1804.0,0.018911816835020856,False,0.004715911761927832,0.0029841689456945645,0.0010417241134386777,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157634378767426
HUST_6-4,HUST,1717,1717,0,False,1.1777274068376067,1.1777274068376067,False,0.29772740683760657,False,1717.0,1.1777274068376067,1.1777274068376067,1.1777274068376067,1.1777274068376067,,False,,False,,False,1708.0,False,1717.0,False,1521.0,False,1544.0,False,1316.0,False,1356.0,False,1063.0,False,1.0,True,1.0,1717.0,0.00010546117586129888,True,0.002690640242753236,0.0017599738994803628,0.0007792321635935192,rollover,2.0,3.0,0.0,2.0,0.0,6.0,0.0,5.0,1.0,10.0,0.0,9.0,1.0,12.0,0.0,11.0,1.0,6.0,1.0,5.0,0.00047997853696612466
HUST_6-5,HUST,2178,2178,0,False,1.1853468556332556,1.1853468556332556,False,0.3053468556332555,False,2178.0,1.1853468556332556,1.1853468556332556,1.1853468556332556,1.1853468556332556,,False,,False,,False,2145.0,False,2178.0,False,1915.0,False,1968.0,False,1663.0,False,1742.0,False,1334.0,False,1.0,True,1.0,2178.0,0.00015767645687647658,True,0.0039979750478264554,0.0017784006876101009,0.0005525350287244196,rollover,6.0,3.0,2.0,3.0,1.0,6.0,0.0,5.0,0.0,6.0,0.0,5.0,1.0,9.0,1.0,9.0,0.0,7.0,0.0,5.0,0.0004099760851147328
HUST_6-6,HUST,2468,2468,0,False,1.1848687725459766,1.1712826786324784,True,0.30486877254597644,False,2468.0,1.1712826786324784,1.1773388698782736,1.1848687725459766,1.1922492788914827,,False,,False,,False,2468.0,False,2468.0,False,2197.0,False,2207.0,False,1898.0,False,1931.0,False,1553.0,False,20.0,True,20.0,2468.0,0.021440608712772535,False,0.0033100636890392838,0.0017790632394556808,0.000797618284748345,rollover,1.0,20.0,1.0,16.0,2.0,1.0,1.0,0.0,6.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0007894174719854757
HUST_6-8,HUST,2450,2450,0,False,1.2062976310800315,1.2062976310800315,False,0.3262976310800314,False,2450.0,1.2062976310800315,1.2062976310800315,1.2062976310800315,1.2062976310800315,,False,,False,,False,2314.0,False,2450.0,False,1992.0,False,2148.0,False,1680.0,False,1864.0,False,1302.0,False,1.0,True,1.0,2450.0,0.00010263791763787111,True,0.004406734785321862,0.00356547325641721,0.0011669059161651652,rollover,3.0,13.0,1.0,11.0,1.0,16.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.000912375656802864
HUST_7-1,HUST,1690,1690,0,False,1.1825962915306916,1.1825962915306916,False,0.30259629153069145,False,1690.0,1.1825962915306916,1.1825962915306916,1.1825962915306916,1.1825962915306916,,False,,False,,False,1671.0,False,1690.0,False,1494.0,False,1529.0,False,1291.0,False,1345.0,False,1043.0,False,1.0,True,1.0,1690.0,0.00010325366485353094,True,0.0031897492384779513,0.0017266298778930264,0.0007821018868214416,rollover,1.0,10.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007851643330912674
HUST_7-2,HUST,2030,2030,0,False,1.2004356013986055,1.190936596114996,False,0.3204356013986054,False,2030.0,1.190936596114996,1.1983244731934772,1.2004356013986055,1.2004356013986055,,False,,False,,False,2000.0,False,2030.0,False,1845.0,False,1893.0,False,1631.0,False,1722.0,False,1301.0,False,19.0,True,19.0,2030.0,0.009499005283609474,True,0.006555933779307543,0.000978143920305357,0.0009721129880072269,rollover,0.0,10.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009920158232409858
HUST_7-3,HUST,1295,1295,0,False,1.170555916550117,1.170555916550117,False,0.2905559165501168,False,1295.0,1.170555916550117,1.170555916550117,1.170555916550117,1.170555916550117,,False,,False,,False,1295.0,False,1295.0,False,1177.0,False,1180.0,False,1056.0,False,1067.0,False,895.0,False,1.0,True,1.0,1295.0,0.00011200000000011201,True,0.0033293975250438543,0.0019823476966253878,0.0008104534584352484,rollover,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.000971957482646361
HUST_7-4,HUST,1393,1393,0,False,1.172528566122766,1.172528566122766,False,0.2925285661227659,False,1393.0,1.172528566122766,1.172528566122766,1.172528566122766,1.172528566122766,,False,,False,,False,1393.0,False,1393.0,False,1270.0,False,1277.0,False,1140.0,False,1156.0,False,971.0,False,1.0,True,1.0,1393.0,0.00011011893291912322,True,0.0032730743526004093,0.00198502579775977,0.0008186765009008835,rollover,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0009896802380444508
HUST_7-5,HUST,1873,1873,0,False,1.1975136004144047,1.183109502874903,True,0.3175136004144046,False,1873.0,1.183109502874903,1.194002537943542,1.1975136004144047,1.1988797735301777,,False,,False,,False,1858.0,False,1873.0,False,1709.0,False,1739.0,False,1532.0,False,1583.0,False,1296.0,False,20.0,True,20.0,1873.0,0.0157702706552747,False,0.005512871628323634,0.0014435737228725189,0.0005836517589714429,rollover,2.0,19.0,1.0,16.0,0.0,18.0,0.0,12.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.000482772574541715
HUST_7-6,HUST,1419,1419,0,False,1.174396781973582,1.174396781973582,False,0.294396781973582,False,1419.0,1.174396781973582,1.174396781973582,1.174396781973582,1.174396781973582,,False,,False,,False,1418.0,False,1419.0,False,1293.0,False,1303.0,False,1151.0,False,1172.0,False,976.0,False,1.0,True,1.0,1419.0,0.00011099740999753749,True,0.003712058574638722,0.0024414663674964454,0.0007087281961693946,rollover,1.0,10.0,1.0,6.0,1.0,10.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.000565667605148234
HUST_7-7,HUST,1685,1685,0,False,1.174172407770008,1.174172407770008,False,0.29417240777000786,False,1685.0,1.174172407770008,1.174172407770008,1.174172407770008,1.174172407770008,,False,,False,,False,1684.0,False,1685.0,False,1528.0,False,1539.0,False,1355.0,False,1380.0,False,1131.0,False,1.0,False,1.0,1685.0,0.00010763242683231589,True,0.0035901084758494864,0.001905621055686896,0.0007070187484508603,rollover,5.0,5.0,1.0,3.0,1.0,7.0,0.0,7.0,1.0,8.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005202523859257138
HUST_7-8,HUST,1938,1938,0,False,1.1975598337218376,1.1805525227661233,True,0.3175598337218375,False,1938.0,1.1805525227661233,1.191198205076409,1.1975598337218376,1.2005221528101568,,False,,False,,False,1923.0,False,1938.0,False,1754.0,False,1783.0,False,1566.0,False,1612.0,False,1328.0,False,20.0,True,20.0,1938.0,0.019969630044033515,False,0.003932919828772288,0.0017032060182136058,0.0007146974142480848,rollover,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0008712330960036488
HUST_8-1,HUST,1308,1308,0,False,1.1758087916083915,1.1758087916083915,False,0.29580879160839135,False,1308.0,1.1758087916083915,1.1758087916083915,1.1758087916083915,1.1758087916083915,,False,,False,,False,1305.0,False,1308.0,False,1182.0,False,1193.0,False,1054.0,False,1076.0,False,890.0,False,1.0,True,1.0,1308.0,0.00010655006475013273,True,0.0031584180196300242,0.0022111604590713276,0.0006734985301753084,rollover,3.0,9.0,1.0,6.0,1.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006056750192503354
HUST_8-2,HUST,2041,2041,0,False,1.2005362913752917,1.2005362913752917,False,0.3205362913752916,False,2041.0,1.2005362913752917,1.2005362913752917,1.2005362913752917,1.2005362913752917,,False,,False,,False,1968.0,False,2041.0,False,1760.0,False,1847.0,False,1552.0,False,1659.0,False,1271.0,False,1.0,True,1.0,2041.0,0.00011262833462843957,True,0.005708441672705648,0.0033064035421917965,0.0009110576057371732,rollover,1.0,5.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0011791976109855433
HUST_8-3,HUST,2290,2290,0,False,1.19608527588708,1.1845108371406374,True,0.3160852758870798,False,2290.0,1.1845108371406374,1.1909525198653237,1.19608527588708,1.1987571271691313,,False,,False,,False,2264.0,False,2290.0,False,2062.0,False,2107.0,False,1827.0,False,1900.0,False,1513.0,False,20.0,False,20.0,2290.0,0.014730436850560746,False,0.004682531974924364,0.001416964661839191,0.0007597244373533025,rollover,1.0,17.0,0.0,15.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007460397222250103
HUST_8-4,HUST,1885,1885,0,False,1.17896295959596,1.17896295959596,False,0.29896295959596,False,1885.0,1.17896295959596,1.17896295959596,1.17896295959596,1.17896295959596,,False,,False,,False,1874.0,False,1885.0,False,1691.0,False,1716.0,False,1503.0,False,1544.0,False,1259.0,False,1.0,True,1.0,1885.0,0.00011374524734542035,True,0.003712348897723697,0.002186661501705967,0.000768678031165097,rollover,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0009097867228754578
HUST_8-5,HUST,1348,1348,0,False,1.171830412898213,1.171830412898213,False,0.291830412898213,False,1348.0,1.171830412898213,1.171830412898213,1.171830412898213,1.171830412898213,,False,,False,,False,1348.0,False,1348.0,False,1217.0,False,1223.0,False,1081.0,False,1096.0,False,912.0,False,1.0,True,1.0,1348.0,0.00010896301476281955,True,0.0027923606885220872,0.0022723242157649355,0.0007711696998210732,rollover,1.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0008158683238064702
HUST_8-6,HUST,2365,2365,0,False,1.2207024501942507,1.2207024501942507,False,0.3407024501942506,False,2365.0,1.2207024501942507,1.2207024501942507,1.2207024501942507,1.2207024501942507,,False,,False,,False,2212.0,False,2365.0,False,1970.0,False,2134.0,False,1730.0,False,1916.0,False,1395.0,False,1.0,True,1.0,2365.0,0.00018270681170684533,True,0.004964537164916856,0.0034590044033321805,0.0010623884765791544,rollover,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0016001686729939077
HUST_8-7,HUST,2047,2047,0,False,1.1807953165501168,1.1807953165501168,False,0.3007953165501167,False,2047.0,1.1807953165501168,1.1807953165501168,1.1807953165501168,1.1807953165501168,,False,,False,,False,2023.0,False,2047.0,False,1792.0,False,1828.0,False,1580.0,False,1630.0,False,1327.0,False,1.0,True,1.0,2047.0,0.00012685350945362828,True,0.003228429184820905,0.002927625633339308,0.0011815038762875384,rollover,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00144258888938703
HUST_8-8,HUST,1679,1679,0,False,1.20080077601658,1.1872464024864025,True,0.32080077601657986,False,1679.0,1.1872464024864025,1.1952416773374812,1.20080077601658,1.203627418907023,,False,,False,,False,1656.0,False,1679.0,False,1505.0,False,1543.0,False,1339.0,False,1396.0,False,1129.0,False,20.0,True,20.0,1679.0,0.01638101642062062,False,0.004393878127265302,0.0016547453695339906,0.000590805240680471,rollover,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007805656290631384
HUST_9-1,HUST,2057,2057,0,False,1.210493996840201,1.1973466943278943,True,0.330493996840201,False,2057.0,1.1973466943278943,1.206530018803423,1.210493996840201,1.2109725828023867,,False,,False,,False,2011.0,False,2057.0,False,1846.0,False,1912.0,False,1641.0,False,1744.0,False,1330.0,False,20.0,True,20.0,2057.0,0.01362588847449242,False,0.0056444797061480515,0.0010802390992771958,0.0010290069697986009,rollover,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0012718037406770747
HUST_9-2,HUST,2143,2143,0,False,1.2036551231287271,1.1899124775446772,True,0.323655123128727,False,2143.0,1.1899124775446772,1.1990500976431016,1.2036551231287271,1.205560723076927,,False,,False,,False,2104.0,False,2143.0,False,1906.0,False,1965.0,False,1676.0,False,1762.0,False,1391.0,False,20.0,True,20.0,2143.0,0.01564824553224975,False,0.004148822695285914,0.0017063935600101334,0.0007486565820531336,rollover,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0008499446889844123
HUST_9-3,HUST,1905,1905,0,False,1.2056246012432053,1.1907210705516704,True,0.32562460124320514,False,1905.0,1.1907210705516704,1.2016226051282093,1.2056246012432053,1.2071693634809675,,False,,False,,False,1872.0,False,1905.0,False,1710.0,False,1759.0,False,1526.0,False,1599.0,False,1273.0,False,20.0,True,20.0,1905.0,0.01644829292929706,False,0.004623341447395634,0.0013280598864204864,0.0008197538942740552,rollover,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0009869986401922603
HUST_9-4,HUST,1975,1975,0,False,1.2069192724682765,1.1924181549339548,True,0.32691927246827635,False,1975.0,1.1924181549339548,1.2030918733488771,1.2069192724682765,1.208327382854187,,False,,False,,False,1938.0,False,1975.0,False,1772.0,False,1826.0,False,1587.0,False,1665.0,False,1320.0,False,20.0,True,20.0,1975.0,0.015909227920232194,False,0.005474375480940726,0.0014454753917403653,0.000754246328544055,rollover,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0009502329689191574
HUST_9-5,HUST,2168,2168,0,False,1.197905511991716,1.1864769376845377,True,0.3179055119917158,False,2168.0,1.1864769376845377,1.1935352970215012,1.197905511991716,1.1985846985237023,,False,,False,,False,2137.0,False,2168.0,False,1937.0,False,1988.0,False,1706.0,False,1782.0,False,1406.0,False,20.0,False,20.0,2168.0,0.01210776083916465,False,0.004588419473112322,0.001771549329312287,0.0008865185535542743,rollover,1.0,21.0,0.0,19.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007969689914794199
HUST_9-6,HUST,1742,1742,0,False,1.204779244910649,1.1913861625485627,True,0.3247792449106488,False,1742.0,1.1913861625485627,1.2005260492618532,1.204779244910649,1.2052857421393464,,False,,False,,False,1710.0,False,1742.0,False,1553.0,False,1603.0,False,1376.0,False,1448.0,False,1120.0,False,20.0,True,20.0,1742.0,0.013899579590783695,False,0.005945103106903847,0.0016077533603498896,0.000759678093459704,rollover,0.0,9.0,0.0,3.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0007420532640024839
HUST_9-7,HUST,2012,2012,0,False,1.1996065325045364,1.1850706040404042,True,0.3196065325045363,False,2012.0,1.1850706040404042,1.1951419505309546,1.1996065325045364,1.2006139734265773,,False,,False,,False,1987.0,False,2012.0,False,1812.0,False,1851.0,False,1615.0,False,1677.0,False,1343.0,False,20.0,True,20.0,2012.0,0.015543369386173067,False,0.004977414456698011,0.0014545743864316555,0.0007796803209905433,rollover,0.0,11.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0008309732333634337
HUST_9-8,HUST,2308,2308,0,False,1.1913103932141973,1.172632321056721,True,0.3113103932141972,False,2308.0,1.172632321056721,1.1856850416990456,1.1913103932141973,1.1932339643615684,,False,,False,,False,2308.0,False,2308.0,False,2088.0,False,2100.0,False,1842.0,False,1872.0,False,1545.0,False,20.0,True,20.0,2308.0,0.02060164330484726,False,0.004030964862051179,0.0020004629795999556,0.0007511088259983573,rollover,1.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0008347321218298678
NASA_B0005,NASA_PCoE,168,168,0,False,1.8519394283960056,1.8519394283960056,False,0.25193942839600547,False,74.0,1.8519394283960056,1.8519394283960056,1.8519394283960056,1.8519394283960056,125.0,False,163.0,False,98.0,False,127.0,False,74.0,False,104.0,False,59.0,False,80.0,False,,True,64.0,False,1.0,False,1.0,74.0,0.03421128049537825,False,0.007679168259053688,0.007735509740341963,0.007564812491947885,rollover,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010875101343592694
NASA_B0006,NASA_PCoE,168,167,1,False,2.0290099826055994,2.0290099826055994,False,0.4290099826055993,False,63.0,2.0290099826055994,2.0290099826055994,2.0290099826055994,2.0290099826055994,108.0,False,106.0,False,79.0,False,72.0,False,63.0,False,61.0,False,54.0,False,53.0,False,37.0,False,36.0,False,1.0,False,1.0,63.0,0.06267989653328954,False,0.01656198032315258,0.016236207039869974,0.015879255669401536,rollover,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027520830367902163
NASA_B0007,NASA_PCoE,168,168,0,False,1.8859121048815188,1.8859121048815188,False,0.28591210488151875,False,85.0,1.8859121048815188,1.8859121048815188,1.8859121048815188,1.8859121048815188,168.0,False,,False,126.0,False,162.0,False,85.0,False,125.0,False,66.0,False,85.0,False,,True,66.0,False,1.0,False,1.0,85.0,0.02474358987636971,False,0.006219171179701215,0.006501021659417279,0.0053395035289216285,rollover,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007804552981911683
NASA_B0018,NASA_PCoE,132,132,0,False,1.8534402570613984,1.8534402570613984,False,0.2534402570613983,False,60.0,1.8534402570613984,1.8534402570613984,1.8534402570613984,1.8534402570613984,97.0,False,,False,74.0,False,99.0,False,60.0,False,76.0,False,30.0,False,61.0,False,,True,33.0,False,1.0,False,1.0,60.0,0.06695138982065307,False,0.015528466064111263,0.014645747781479762,0.014058686480074679,rollover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020425943541093023
NASA_B0025,NASA_PCoE,28,28,0,False,1.849106698589152,1.849106698589152,False,0.2491066985891519,False,,1.849106698589152,1.849106698589152,1.849106698589152,1.849106698589152,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,1.0,False,1.0,28.0,0.0008501929518163198,True,0.00408130496967631,0.00407777384438866,0.0040445497342621005,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005552146655117247
NASA_B0026,NASA_PCoE,28,26,2,False,1.816222225612228,1.8139607353588765,False,0.21622222561222793,False,,1.8139607353588765,1.816222225612228,1.816222225612228,1.816222225612228,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,3.0,False,3.0,26.0,0.017836227376179847,True,0.010026318483480854,0.010060106486269278,0.010009536055745356,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008900394769055877
NASA_B0027,NASA_PCoE,28,28,0,False,1.818239968977594,1.818239968977594,False,0.218239968977594,False,,1.818239968977594,1.818239968977594,1.818239968977594,1.818239968977594,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,1.0,False,1.0,28.0,0.002192095324405452,True,0.004444567556594367,0.004580633124079622,0.0043576180383654555,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005984614604821613
NASA_B0028,NASA_PCoE,28,28,0,False,1.805977662571386,1.805977662571386,False,0.20597766257138583,False,,1.805977662571386,1.805977662571386,1.805977662571386,1.805977662571386,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,1.0,False,1.0,28.0,5.6339909302094426e-05,True,0.0039941429308135625,0.0039399071890882376,0.0038412349653687084,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036220783118899665
NASA_B0029,NASA_PCoE,40,39,1,False,1.8369500418982991,1.8369500418982991,False,0.23695004189829905,False,,1.8369500418982991,1.8369500418982991,1.8369500418982991,1.8369500418982991,,False,,False,,False,,False,,False,,False,25.0,False,,False,,True,33.0,False,1.0,False,1.0,39.0,0.0,True,0.005182025251002815,0.005152791989358662,0.005121782425192226,rollover,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00772594273427867
NASA_B0030,NASA_PCoE,40,40,0,False,1.7513167844616742,1.710700863600158,True,0.15131678446167407,False,32.0,1.710700863600158,1.7513167844616742,1.7513167844616742,1.7513167844616742,,False,,False,,False,,False,32.0,False,,False,,True,,False,,True,,False,6.0,False,6.0,32.0,0.04061592086151622,False,0.008042110962386302,0.008035905944255097,0.008024437941824987,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01521167301386423
NASA_B0031,NASA_PCoE,40,39,1,False,1.8248716900414725,1.8248716900414725,False,0.22487169004147245,False,,1.8248716900414725,1.8248716900414725,1.8248716900414725,1.8248716900414725,,False,,False,,False,,False,,False,,False,32.0,False,,False,,True,,False,1.0,False,1.0,39.0,0.0022538069973823127,True,0.0059168704837774385,0.005898395691061962,0.005873514658728232,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009058505364335768
NASA_B0032,NASA_PCoE,40,39,1,False,1.8906440940050562,1.8906440940050562,False,0.2906440940050561,False,,1.8906440940050562,1.8906440940050562,1.8906440940050562,1.8906440940050562,,False,,False,,False,,False,,False,,False,30.0,False,,False,,True,30.0,False,1.0,False,1.0,39.0,0.0,True,0.005962739010510586,0.006133736028583456,0.005834840720906291,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009931920646675134
